time,open,high,low,close,Volume
1753912800,6664,6697.5,6587.25,6598,1524610
1753999200,6590.5,6602,6468.5,6492.25,1798555
1754258400,6485.75,6599.25,6480.25,6598.5,951121
1754344800,6598.5,6606.5,6544.75,6553,1217497
1754431200,6552.5,6608.5,6542,6599.75,1045387
1754517600,6599.75,6655.75,6563.25,6602.5,1328637
1754604000,6602.25,6654.75,6598,6654,872270
1754863200,6653.5,6660.25,6616.75,6625.25,778068
1754949600,6627,6699.25,6620.25,6698,876940
1755036000,6697.5,6731.5,6690,6713.25,800999
1755122400,6715,6725.25,6682,6719.25,879347
1755208800,6717.5,6738,6690.5,6696.25,801734
1755468000,6696,6713.5,6684.75,6696.25,661140
1755554400,6697,6706.5,6648.25,6664,916407
1755640800,6663,6666.75,6591.75,6643.75,1335684
1755727200,6643.5,6648,6599.25,6620,1022343
1755813600,6621.5,6725.25,6592.75,6713.5,948992
1756072800,6722,6722.5,6682,6688.5,622467
1756159200,6690.25,6716.5,6659.5,6716.25,769166
1756245600,6715.75,6736,6688,6714.25,660826
1756332000,6714,6752,6700,6745.5,767824
1756418400,6745.5,6747,6684.25,6702.75,852240
1756677600,6708.25,6720.5,6600.5,6676.5,1328025
1756850400,6678,6693.5,6654.5,6689.25,925136
1756936800,6689.25,6745.75,6683.5,6741.75,851714
1757023200,6743.25,6770.75,6681,6717.75,1349667
1757282400,6713,6745.5,6709,6735.75,830333
1757368800,6737,6765.25,6717.75,6759.5,858616
1757455200,6762,6794,6751.5,6766.25,964356
1757541600,6765.75,6829,6764.25,6820.75,955803
1757628000,6823.75,6834.75,6805,6817.5,795679
1757887200,6817.5,6852.75,6814.25,6845.75,280640
1757973600,6845.75,6868.25,6832.75,6841.25,666287
1758060000,6841,6858,6782.25,6837.5,1106185
1758146400,6837,6891,6835.25,6870,1139664
1758232800,6870.25,6902.75,6850.75,6891,784369
1758492000,6887.5,6928,6866.25,6921.25,751833
1758578400,6921.25,6927.75,6872.75,6887.25,947346
1758664800,6888,6899.75,6849.25,6868.25,950590
1758751200,6868.25,6876.75,6795.5,6833.25,1283474
1758837600,6835,6874.25,6824.25,6868.75,1080295
1759096800,6868.5,6907.5,6867.5,6879.75,944824
1759183200,6879.5,6915,6864,6895.75,1033128
1759269600,6896.25,6940.5,6851.25,6928,913650
1759356000,6928.5,6953.5,6912.75,6936.25,876124
1759442400,6935.25,6971.25,6925.25,6934.25,1011906
1759701600,6939.25,6968.75,6937.5,6961.5,815325
1759788000,6961.25,6974,6918.5,6936.25,1142075
1759874400,6937.25,6979,6929.25,6974.5,751336
1759960800,6974.5,6983.5,6932,6951,988514
1760047200,6951,6977.75,6711.5,6722,1877348
1760306400,6802.75,6882.75,6801.25,6861.25,1877348
1760392800,6861.75,6894,6764.75,6856,1679330
1760479200,6856,6938,6822.75,6884.75,1669120
1760565600,6885.75,6921.75,6803.25,6830.75,2010102
1760652000,6830.75,6889.25,6742.5,6882.25,1917810
1760911200,6892,6954.5,6865,6951.5,899346
1760997600,6950.25,6961.25,6930.25,6943.5,991377
1761084000,6944.5,6960,6862,6908.5,1562462
1761170400,6905.25,6957,6888.5,6948.75,1053142
1761256800,6949.25,7013,6947.75,6996.5,809949
1761516000,7046.25,7087.75,7037,7085.25,678465
1761602400,7085,7116,7072.75,7098.75,771719
1761688800,7100,7123.25,7053.75,7089.5,936423
1761775200,7079.25,7126.25,7022,7065.75,1346468
1761861600,7067.75,7089.75,7014.75,7043.25,1189633
1762124400,7048.75,7080.75,7020.75,7054,947211
1762210800,7055.75,7055.75,6957.5,6977.5,1383999
1762297200,6974.25,7028.75,6919.75,6998.75,1145896
1762383600,7000.5,7015,6904.75,6935.75,1717373
1762470000,6935.25,6943,6826.75,6936.5,2002358
1762729200,6957.5,7037.25,6943.25,7028.5,1220150
1762815600,7028.75,7051.5,7001.25,7045.25,1034451
1762902000,7045,7071.75,7023.25,7044.5,1119967
1762988400,7045.25,7063.5,6917.25,6933.25,1929432
1763074800,6936,6966.75,6841.75,6936.25,2151634
1763334000,6935.75,6972.75,6829.5,6868.5,1818846
1763420400,6868.25,6880,6765.25,6799,2308402
1763506800,6801.25,6880.25,6784,6867,1886312
1763593200,6871,6962.5,6721.5,6723.5,2529864
1763679600,6731.25,6849,6696,6802.75,2342997
1763938800,6825.75,6903,6796.5,6896.25,1455885
1764025200,6896.5,6963.75,6845.75,6952,1459366
1764111600,6952,7017.75,6949.25,7001.25,1144469
1764198000,7001.25,7035,6995.5,7028.75,311475
1764543600,7026.25,7035.75,6973.25,6998,1261396
1764630000,7001.25,7034.75,6983.5,7014,1259479
1764716400,7013.75,7044.5,6988.75,7036,1112908
1764802800,7037,7052,7007.5,7037,1152318
1764889200,7037,7076.25,7027.75,7050.75,1162796
1765148400,7054,7065.25,7006.5,7035.5,886880
1765234800,7036.25,7044.25,7015,7017.75,918614
1765321200,7017.75,7079.25,7002,7064.5,1232708
1765407600,7059.25,7100.25,6988.5,7095.75,1368124
1765494000,7086.25,7087,6976.25,7004.75,1744858
1765753200,7004,7043.75,6977.25,6995,561343
1765839600,6998,7005,6930.75,6961.75,1510929
1765926000,6964.75,6996.25,6889,6900,1404735
1766012400,6903.25,6985.75,6884.75,6936.5,1634952
1766098800,6938.5,7008.75,6933,7006.75,873672
1766358000,7019.25,7050,7013.75,7044.25,749782
1766444400,7044.5,7077.25,7026.75,7071,624162
1766530800,7072,7101.5,7066,7093.5,295147
1766703600,7094.5,7108.5,7082.5,7090.5,520101
1766962800,7093.5,7098.5,7049.75,7069.75,751190
1767049200,7070.5,7075,7054,7058.75,556432
1767135600,7058.5,7065,7003.5,7007.25,721808
1767308400,7014.5,7053.25,6980,7014.25,1276519
1767567600,7024.75,7077,7012.75,7057.25,912414
1767654000,7058.5,7105.25,7044.5,7102,774091
1767740400,7102.5,7120.25,7071.25,7080.25,947574
1767826800,7080.75,7091.25,7048.75,7084.75,1128382
1767913200,7086,7131.25,7067.75,7117.75,1020078
1768172400,7120.25,7138.75,7062.75,7125,832634
1768258800,7126,7150,7090.25,7112.5,1147387
1768345200,7112.25,7116.25,7036.5,7073.75,1401686
1768431600,7070.75,7130.75,7063,7097,1121064
1768518000,7098.75,7120.25,7074,7091.5,1147480
1768777200,7054.5,7054.5,6936,6951,1809161
1768950000,6952.5,7058.75,6928,7028.75,1746006
1769036400,7031.25,7082.25,7024.5,7053.75,1061318
1769122800,7052.75,7077.5,7038.25,7047.5,994871
1769382000,7022.75,7108.75,6993.75,7090.5,848198
1769468400,7090.5,7132.25,7085.75,7122.75,676290
1769554800,7123,7156.75,7090.75,7130.25,847081
1769641200,7133.5,7143,7011.5,7103.5,1384302
1769727600,7105,7108.5,7031,7074.75,1330637
1769986800,7053,7131,6977.75,7116.5,1114035
1770073200,7117.75,7140.75,6999.75,7052,1453223
1770159600,7049.25,7079,6976,7042.25,1545085
1770246000,7030.25,7048.5,6898.5,6902.25,1446576
1770332400,6900.25,7079,6865,7059.75,1114276
1770591600,7073.5,7114,7034.5,7097.25,918187
1770678000,7097.75,7119.75,7070.5,7083.75,1064319
1770764400,7084.5,7125,7044.5,7076.5,1328717
1770850800,7077,7106.25,6955.25,6975.25,1602322
1770937200,6979.5,7011.25,6922.75,6959.25,1512796
1771196400,6965.5,6999,6904.5,6975.75,2085058
1771369200,6975.75,7039.25,6962.5,7005.5,1199656
1771455600,7005.25,7026,6961,6985.5,1379127
1771542000,6987,7044.5,6960.75,7038.25,1740253
1771801200,7031.75,7044,6946.5,6971.25,1721196
1771887600,6970,7026.25,6942,7013.5,1438014
1771974000,7013.75,7101.5,7006,7088.75,1104067
1772060400,7079.75,7084,6984.25,7017.5,1837765
1772146800,7013.75,7029.25,6955,6989,1859298
1772406000,6942.5,7024.5,6882,6997.5,1838486
1772492400,6995.75,6999.75,6832.25,6927.25,2352029
1772578800,6925,7008,6887,6992.25,1733964
1772665200,6996,7014.25,6890.5,6937.75,2349145
1772751600,6937.5,6967.5,6828.75,6853.25,2271324
1773007200,6812.25,6931.75,6698,6907.75,2296209
1773093600,6912.75,6965.5,6875.75,6911,2314245
1773180000,6910.5,6936.25,6863.25,6883.25,1885828
1773266400,6881.5,6883.75,6785.25,6798.75,2302750
1773352800,6798.75,6851,6738.5,6738.75,2355818
1773612000,6723.5,6847.75,6719.5,6812.75,1014021
1773698400,6812.75,6871,6778.25,6836.75,1234530
1773784800,6837.25,6876.25,6717,6726.5,1758013
1773871200,6733.75,6757.5,6674,6733,2159015
1773957600,6735,6748.25,6586.25,6650.75,1886230
1774216800,6582.75,6810.5,6545.25,6695.5,2093053
1774303200,6695.75,6741.75,6636,6709.75,1878963
