time,open,high,low,close
1698274800,4842.25,4844,4825.5,4828
1698289200,4828,4832.75,4825,4828.25
1698303600,4828.25,4837,4818.25,4827.75
1698318000,4828,4852.5,4819,4842.75
1698332400,4842.75,4845.5,4794.5,4834.75
1698346800,4834.5,4838.5,4797.5,4822.25
1698361200,4822,4830,4817.75,4826.5
1698375600,4826.5,4830.5,4823,4825
1698390000,4825,4832.75,4818.75,4820.5
1698404400,4820.5,4826,4796.5,4813.25
1698418800,4813.25,4824.25,4770.25,4773.25
1698433200,4773.25,4789,4769.75,4784
1698606000,4794.25,4800.75,4791,4798
1698620400,4798,4802.25,4793.75,4799
1698634800,4799,4804.5,4796.25,4804.25
1698649200,4804,4814.5,4802.25,4810.25
1698663600,4810,4831.5,4799.75,4808
1698678000,4808,4841.25,4802,4836.25
1698692400,4836.5,4844.75,4829,4831.25
1698706800,4831.25,4832.5,4820.5,4822
1698721200,4822.25,4824,4814.25,4822.75
1698735600,4822.75,4846,4821.5,4843.25
1698750000,4843,4847,4819.25,4840.5
1698764400,4840.5,4860,4829.25,4858.75
1698778800,4858.75,4862.75,4849.5,4852.5
1698793200,4852.5,4854,4845.25,4854
1698807600,4853.5,4859,4847.75,4858.5
1698822000,4858.5,4858.5,4840,4845
1698836400,4845,4896,4839,4889.75
1698850800,4889.5,4895,4867.75,4890.75
1698865200,4890.75,4912.5,4890.5,4907.5
1698879600,4907.5,4917.75,4907.5,4914.75
1698894000,4914.5,4915.5,4909.25,4912.25
1698908400,4912,4928.5,4910.5,4925.25
1698922800,4925.25,4969.25,4924.25,4969.25
1698937200,4969.25,4980.75,4957.25,4978.75
1698951600,4978.75,4987.5,4973.25,4976.5
1698966000,4976.75,4981.75,4974.5,4981.25
1698980400,4981.5,4982.5,4978.5,4979.75
1698994800,4979.75,4981.5,4973.75,4975.5
1699009200,4975.5,5031,4974,5017.5
1699023600,5017.5,5038,5011,5037.25
1699038000,5037.25,5039.25,5022,5026.25
1699225200,5026.75,5031.25,5021.5,5025
1699239600,5025.25,5028.75,5024,5028.25
1699254000,5028.25,5033.25,5026,5031.5
1699268400,5031.25,5037,5025.5,5030
1699282800,5030,5034.25,5011.75,5018.25
1699297200,5018.25,5032.75,5012,5027.75
1699311600,5027.5,5027.75,5021,5023.25
1699326000,5023,5024.5,5019,5020.5
1699340400,5020.5,5026.25,5017,5022
1699354800,5022,5032.5,5013.5,5030
1699369200,5030,5050.25,5028.5,5047
1699383600,5047,5051,5037,5044.75
1699398000,5044.75,5044.75,5040,5043.75
1699412400,5043.5,5044,5035.5,5036.75
1699426800,5036.5,5043,5035,5041.25
1699441200,5041.5,5055.25,5041.25,5051.25
1699455600,5051.5,5052.5,5022.5,5039.5
1699470000,5039.5,5052.25,5038.25,5041.25
1699484400,5040.75,5045.75,5037.5,5042.75
1699498800,5042.75,5047.5,5041,5047.25
1699513200,5047,5058,5040.75,5056.25
1699527600,5056.25,5060.5,5041.75,5050.75
1699542000,5051,5053.75,5023.25,5026.5
1699556400,5026.25,5026.25,5004.25,5012.5
1699570800,5012.5,5013.25,5001.75,5010.75
1699585200,5010.75,5016,5010.25,5014.75
1699599600,5014.5,5021.25,5006.25,5009.75
1699614000,5009.5,5034,5003.5,5029.5
1699628400,5029.5,5069.5,5015.25,5067
1699642800,5066.75,5083,5065.75,5072
1699830000,5073.25,5076,5060,5060.25
1699844400,5060.5,5063.25,5056,5062.75
1699858800,5062.75,5072.75,5060,5072.25
1699873200,5072.25,5073.25,5054.75,5059.5
1699887600,5059.25,5084.5,5056,5076.25
1699902000,5076.25,5082,5071.5,5075.25
1699916400,5075,5076.75,5073,5074
1699930800,5074,5076.75,5072.25,5075.25
1699945200,5075,5084.5,5073.75,5076.5
1699959600,5076.25,5151.25,5067.75,5149.75
1699974000,5150,5168.25,5147,5153
1699988400,5153.25,5171.5,5147.75,5161.75
1700002800,5162.5,5169.5,5161.5,5169.25
1700017200,5169.25,5173.5,5167.75,5171.5
1700031600,5171.5,5177,5166,5175.5
1700046000,5175.5,5189.5,5164.25,5169.25
1700060400,5169.5,5184.75,5158.25,5172.75
1700074800,5172.75,5177.25,5159.5,5161.5
1700089200,5162,5167.75,5154.5,5156.5
1700103600,5156.5,5166.25,5156,5165.75
1700118000,5165.75,5169,5161.5,5164.75
1700132400,5164.75,5173,5155.5,5172
1700146800,5172,5173.75,5149.25,5157.25
1700161200,5157.25,5177,5156,5176.25
1700175600,5175.5,5176.75,5171.25,5175.5
1700190000,5175.75,5178.5,5172,5174.75
1700204400,5174.75,5183.75,5171.5,5181.5
1700218800,5181.75,5187,5161.75,5168.75
1700233200,5168.75,5178.5,5160,5177.75
1700247600,5178,5181.5,5169.5,5171
1700434800,5174,5176.5,5168,5172.75
1700449200,5172.75,5173,5167.5,5168.25
1700463600,5168.5,5181.75,5168.25,5177.25
1700478000,5177.25,5188.5,5170.75,5188.5
1700492400,5188.5,5208,5181.5,5207
1700506800,5207,5218.5,5204.75,5208.75
1700521200,5209,5214,5207.5,5212.75
1700535600,5212.75,5214.5,5208,5211.25
1700550000,5211.25,5211.5,5202.25,5205
1700564400,5205,5207,5193,5194
1700578800,5194,5201.75,5185.25,5198.25
1700593200,5198.25,5202.25,5183.5,5195
1700607600,5195.5,5201.5,5190.5,5200.25
1700622000,5200.25,5201,5193.25,5195.25
1700636400,5195.25,5206.75,5193.5,5206.75
1700650800,5206.5,5228,5203.75,5212.75
1700665200,5213,5223.25,5202.5,5217
1700679600,5216.75,5220,5202.75,5213.25
1700694000,5212.5,5216,5209.5,5213.75
1700708400,5214,5219,5212.25,5217.25
1700722800,5217.25,5220,5214.75,5216.75
1700737200,5216.75,5219.25,5215,5216
1700751600,5216,5220.25,5216,5216.75
1700780400,5218.25,5220.75,5216.5,5218
1700794800,5218,5218.5,5216.25,5217.25
1700809200,5217.5,5221.25,5213.5,5220.25
1700823600,5220.25,5221.5,5210.5,5215.75
1700838000,5215.75,5218,5210.25,5215.75
1701039600,5215.75,5216.5,5202.5,5203.25
1701054000,5203.25,5203.75,5199.5,5202.5
1701068400,5202.75,5212.25,5201.75,5212.25
1701082800,5212.25,5214.75,5203,5207.5
1701097200,5207.5,5217.5,5204.5,5213.75
1701111600,5214,5215.75,5203.5,5209
1701126000,5209,5212.25,5207.25,5210.75
1701140400,5211,5211.75,5207.5,5211
1701154800,5211,5211.25,5198,5206.75
1701169200,5206.75,5208,5194.5,5197.75
1701183600,5197.75,5224.75,5197.25,5205.75
1701198000,5205.75,5213,5201.25,5211.5
1701212400,5211.5,5218,5209.75,5215.75
1701226800,5215.75,5218.75,5214,5218.5
1701241200,5218.5,5227,5214.75,5225.75
1701255600,5225.75,5244.5,5224.25,5242.5
1701270000,5242.75,5244,5210.5,5222
1701284400,5222,5224.5,5203,5210.5
1701298800,5209.25,5212.75,5207.5,5212.5
1701313200,5212.5,5215.75,5210,5214
1701327600,5213.75,5218,5205.75,5216
1701342000,5216.25,5225.75,5200,5210.75
1701356400,5211,5215,5192,5198.25
1701370800,5198.25,5227,5197.5,5219.5
1701385200,5218.75,5224.25,5217.5,5223
1701399600,5223,5223,5219,5221
1701414000,5221,5232,5220,5224.5
1701428400,5224.5,5226.75,5210,5219.25
1701442800,5219.25,5255.25,5211.5,5241.75
1701457200,5242,5252.5,5240.5,5251.25
1701644400,5251,5251.75,5240.5,5241.25
1701658800,5241.5,5243.75,5238.5,5239.5
1701673200,5239.5,5242.25,5232.75,5236.75
1701687600,5236.5,5237.5,5210.5,5217.5
1701702000,5217.25,5225.25,5201,5216.5
1701716400,5216.75,5227.25,5212.5,5220
1701730800,5220,5221.5,5213.25,5215.25
1701745200,5215.5,5217,5208.5,5209.25
1701759600,5209.5,5216.75,5203.75,5207
1701774000,5207.25,5215,5203,5211.75
1701788400,5211.25,5233,5209.25,5219
1701802800,5219,5226,5216,5220.5
1701817200,5220.25,5236,5218.75,5234.25
1701831600,5234.5,5238,5233.25,5233.5
1701846000,5233.5,5236,5228.5,5235.75
1701860400,5235.5,5246,5227.5,5236.5
1701874800,5236.5,5240.5,5212,5220.75
1701889200,5221,5221.5,5199.5,5203.75
1701903600,5203.5,5204.5,5199,5200.25
1701918000,5200.5,5202.25,5198,5198.5
1701932400,5198.75,5204.75,5196.25,5203
1701946800,5202.75,5226.75,5202,5218.75
1701961200,5219,5240,5218.25,5237.5
1701975600,5237.25,5243.5,5231,5233
1701990000,5232.5,5236,5231.25,5235.5
1702004400,5235.25,5237.75,5233.75,5234.5
1702018800,5234.5,5241,5228,5239.25
1702033200,5239.25,5241,5210.75,5237.25
1702047600,5237.25,5258,5228.75,5248.5
1702062000,5248.75,5261.25,5248,5254.75
1702249200,5255.25,5261.75,5251.75,5252.75
1702263600,5252.75,5256,5251.25,5251.75
1702278000,5251.5,5257,5249.5,5249.75
1702292400,5249.75,5257,5246.75,5257
1702306800,5256.5,5270.25,5251,5269.25
1702321200,5269.25,5274.75,5266.25,5272.5
1702335600,5272.5,5278,5270.5,5276
1702350000,5275.75,5277.75,5274,5275.75
1702364400,5275.75,5280.75,5274,5274.5
1702378800,5274.5,5291.75,5257.5,5266.5
1702393200,5266.75,5284.5,5264.75,5283.75
1702407600,5283.75,5297,5281.75,5296
1702422000,5296,5300.75,5295.25,5299
1702436400,5299,5300,5296.75,5297
1702450800,5297.25,5301,5296.75,5297.75
1702465200,5297.75,5304.75,5293.75,5295.75
1702479600,5295.5,5304.5,5287,5294.5
1702494000,5294.5,5359.75,5294.5,5354
1702508400,5355,5377,5355,5374
1702522800,5374.25,5376.5,5370,5375
1702537200,5374.75,5376.25,5362.75,5370
1702551600,5370,5387.25,5366,5381.5
1702566000,5381.25,5383.75,5341.75,5351.25
1702580400,5351.25,5371.5,5351,5364
1702594800,5363.5,5371,5361.25,5370.25
1702609200,5370,5375.5,5369.75,5373.75
1702623600,5373.5,5384.5,5373.25,5381.25
1702638000,5381,5383.5,5357,5359.75
1702652400,5360,5374,5353,5355.5
1702666800,5355.25,5375,5353.25,5364.75
1702854000,5365.75,5374,5365,5372.75
1702868400,5372.5,5378,5371.75,5376
1702882800,5375.75,5377.5,5366.5,5372.5
1702897200,5372.75,5382.25,5369.25,5381.5
1702911600,5381.75,5394.75,5378.5,5393
1702926000,5393,5397.75,5383.75,5386
1702940400,5386,5390,5383.25,5388
1702954800,5388.25,5391,5387.5,5388.5
1702969200,5388.5,5394.25,5388.25,5391.75
1702983600,5392,5404.25,5390,5402.5
1702998000,5402.75,5412.5,5397.75,5409.25
1703012400,5409.25,5417,5405.75,5413.75
1703026800,5413.75,5417.5,5412.5,5416.75
1703041200,5416.75,5420,5415.75,5416.25
1703055600,5416.25,5418.25,5405.75,5407
1703070000,5407,5413.25,5402.75,5413
1703084400,5413,5426.25,5412.25,5417.5
1703098800,5417.5,5417.75,5338.75,5349
1703113200,5348.5,5356.75,5347,5356.5
1703127600,5356.5,5364.75,5355.5,5364.25
1703142000,5364,5373.5,5363.75,5365.5
1703156400,5365.5,5390.25,5365.25,5377.5
1703170800,5377.5,5388,5351,5368.75
1703185200,5368.5,5393.75,5364.5,5391.25
1703199600,5391.25,5392.5,5384,5386
1703214000,5386.25,5387.5,5381,5384.25
1703228400,5384,5389.75,5382.25,5389
1703242800,5389,5417.25,5385,5413
1703257200,5412.5,5416.5,5398.75,5405.75
1703271600,5405.75,5406.5,5380.25,5394.5
1703545200,5396.25,5407,5395.5,5403.5
1703559600,5403.5,5408.5,5403.5,5407
1703574000,5407.25,5410.75,5405.75,5408.75
1703588400,5408.5,5411.75,5401.75,5410.25
1703602800,5410.5,5418.5,5409,5415.75
1703617200,5415.75,5430,5415.25,5422.75
1703631600,5422.75,5425.5,5418.25,5420
1703646000,5420.25,5424.25,5418.75,5422.75
1703660400,5422.75,5424.75,5417,5419.25
1703674800,5419.5,5424.5,5415.75,5423.25
1703689200,5423.25,5430,5413,5423.25
1703703600,5423.25,5431.75,5412,5430.5
1703718000,5429.75,5437,5428,5436.75
1703732400,5436.75,5437,5433.5,5436.25
1703746800,5436,5436.75,5426.75,5427.75
1703761200,5427.75,5433.25,5424.5,5431.25
1703775600,5431,5435.5,5423.75,5430
1703790000,5430.25,5435.25,5423.25,5428.75
1703804400,5429,5432,5427.75,5430.75
1703818800,5431,5433,5430,5432.75
1703833200,5432.5,5436.5,5428.5,5430.75
1703847600,5430.75,5432.5,5422.5,5427.5
1703862000,5427.5,5430.5,5392.25,5410
1703876400,5410,5418.5,5404.5,5408
1704150000,5412.5,5418.25,5411.25,5414
1704164400,5414.25,5419,5413.75,5415.75
1704178800,5415.5,5423.5,5408.5,5409
1704193200,5408.75,5409,5369.5,5378.75
1704207600,5378.5,5393,5368.75,5377.75
1704222000,5377.75,5385.25,5361,5384.25
1704236400,5385.5,5386.5,5379.75,5380.5
1704250800,5380.5,5381.5,5377.25,5380
1704265200,5380,5384.5,5370,5372
1704279600,5372.25,5373.5,5351.5,5354.75
1704294000,5354.5,5365,5342,5355.5
1704308400,5355.25,5367,5336.25,5344.5
1704322800,5345.5,5348.75,5342.25,5346.5
1704337200,5346.25,5349.25,5343.5,5348.75
1704351600,5348.75,5352.5,5344.25,5347
1704366000,5347.25,5350.25,5333.25,5341.25
1704380400,5341.25,5362,5338.5,5342.75
1704394800,5342.5,5345.25,5322.5,5327.75
1704409200,5327.75,5332,5327.75,5328.25
1704423600,5328.5,5330.5,5318,5321
1704438000,5321.25,5323.75,5309.25,5313.75
1704452400,5314,5337,5297.5,5332.5
1704466800,5332.5,5356.25,5317.25,5334.75
1704481200,5334.75,5341,5315.25,5331.25
1704668400,5331.25,5338.75,5328.5,5330.25
1704682800,5330.25,5330.5,5323.5,5324.5
1704697200,5324.5,5331.25,5310.75,5320
1704711600,5320.25,5348.25,5316.5,5347.75
1704726000,5347.75,5372,5343.75,5371.25
1704740400,5371.25,5399,5369.75,5393.25
1704754800,5393.5,5394.25,5391.25,5393
1704769200,5393.25,5393.75,5389.75,5392.25
1704783600,5391.75,5392,5378.5,5382
1704798000,5381.75,5383,5363,5371.25
1704812400,5371,5399.25,5365,5393
1704826800,5393,5395.75,5379.25,5386
1704841200,5386,5390.5,5383,5387
1704855600,5387,5387.5,5381.5,5383.25
1704870000,5383.25,5400,5382.5,5392.25
1704884400,5392.25,5402.75,5383.25,5396.25
1704898800,5396.25,5408.75,5387.75,5407
1704913200,5406.75,5424,5401,5415.75
1704927600,5415.75,5424.25,5413,5422.25
1704942000,5422.5,5428,5422.25,5426.75
1704956400,5426.75,5433.5,5418.25,5420.5
1704970800,5420.5,5433,5398,5409.5
1704985200,5409.5,5410.25,5368.25,5403.75
1704999600,5403.75,5416.25,5399.5,5407.25
1705014000,5407.5,5409,5398.75,5406.25
1705028400,5406.5,5407,5400.25,5406
1705042800,5405.75,5417.25,5396.75,5406.5
1705057200,5406.5,5432,5387.25,5417.25
1705071600,5417.5,5420.75,5397.75,5415.25
1705086000,5415.25,5419.25,5403.25,5406.75
1705273200,5407.25,5413.5,5401.75,5413
1705287600,5413,5416.5,5410.75,5416.25
1705302000,5416.25,5418.5,5403.25,5408.5
1705316400,5408.5,5409,5402.25,5406.5
1705330800,5406.75,5409.5,5405.75,5408.5
1705359600,5408.5,5408.75,5392.75,5398
1705374000,5398.25,5398.25,5389.75,5393.25
1705388400,5393.25,5395.5,5380.75,5383.75
1705402800,5384,5401,5379,5389.25
1705417200,5389.5,5411,5382.25,5385.25
1705431600,5385.25,5396.25,5375,5394.75
1705446000,5394.75,5396.25,5385.5,5385.5
1705460400,5385.75,5386.25,5370.5,5371.75
1705474800,5371.75,5375.5,5364.25,5372.25
1705489200,5372.25,5380.75,5353.5,5356.75
1705503600,5356.5,5371.5,5341.75,5349.75
1705518000,5350,5369.75,5348.25,5365
1705532400,5364.5,5367.25,5360.5,5364
1705546800,5364,5368.25,5358.75,5367.25
1705561200,5367.25,5376.5,5363.25,5375.5
1705575600,5375.75,5393.25,5375,5380
1705590000,5380,5391.75,5365.5,5381
1705604400,5381.25,5412.5,5381,5406.75
1705618800,5406.5,5411.75,5404.25,5410.5
1705633200,5410.25,5412,5407,5410
1705647600,5410,5428,5408.75,5426.25
1705662000,5426,5436.75,5410,5419.5
1705676400,5420.5,5459.5,5411,5459
1705690800,5459.25,5469.75,5455.25,5465.5
1705878000,5468.25,5482.75,5467.75,5477.5
1705892400,5477.5,5478.75,5474.25,5476
1705906800,5475.75,5482,5473,5479
1705921200,5479,5493.75,5478.5,5491.5
1705935600,5491.75,5494,5469,5479.75
1705950000,5479.75,5483.5,5471.5,5475.75
1705964400,5477,5480.5,5474.25,5476.5
1705978800,5476.75,5479,5475.5,5478.25
1705993200,5478.5,5481.25,5472.75,5475.5
1706007600,5475.75,5487.25,5474.75,5480.5
1706022000,5480.5,5483.25,5469.75,5480.5
1706036400,5480.5,5497.5,5477.25,5496.75
1706050800,5495.75,5501.75,5495,5500
1706065200,5500.25,5506,5499.75,5504
1706079600,5504,5513.25,5503.5,5510.75
1706094000,5510.75,5520,5509.5,5511.75
1706108400,5511.75,5528.75,5504.5,5513.75
1706122800,5514,5514.5,5484.75,5496.5
1706137200,5495.5,5497.75,5488.75,5491
1706151600,5491.25,5497.25,5489.5,5495.75
1706166000,5495.75,5500.25,5493,5496
1706180400,5496,5516,5491.75,5511.75
1706194800,5512,5522,5496.25,5498
1706209200,5498.25,5521,5492.25,5515
1706223600,5514.5,5515,5505.25,5506
1706238000,5506,5507.25,5495,5498.5
1706252400,5498.5,5511.5,5493.75,5510
1706266800,5509.75,5524.25,5507.25,5514.75
1706281200,5514.75,5530.25,5503,5507.5
1706295600,5507.5,5519.25,5507,5508.25
1706482800,5504.5,5508,5497,5506.75
1706497200,5506.75,5511.25,5505,5509.5
1706511600,5509.25,5516.25,5508,5513.75
1706526000,5513.75,5518.5,5509.5,5517.25
1706540400,5517.25,5523,5508.5,5519
1706554800,5519.25,5551.5,5517.75,5545.75
1706569200,5545.5,5552.75,5544.75,5550.5
1706583600,5550.25,5551.25,5546.5,5546.75
1706598000,5546.75,5549.25,5541.5,5545.25
1706612400,5545.5,5549.25,5536.25,5549.25
1706626800,5549.25,5551.25,5537,5543.75
1706641200,5543.75,5552.75,5528.5,5529.25
1706655600,5526.25,5530,5522.5,5526
1706670000,5526,5528.5,5523.5,5523.75
1706684400,5523.75,5533.5,5518.75,5519.75
1706698800,5519.5,5532.25,5510,5512.5
1706713200,5512.5,5513.25,5498,5509.25
1706727600,5509.25,5525,5461.5,5467.75
1706742000,5469.5,5481.5,5468,5479.75
1706756400,5480,5480.75,5469.75,5470.25
1706770800,5470.5,5484.25,5469.25,5484
1706785200,5484,5491.5,5476,5483
1706799600,5482.5,5515,5470.25,5505
1706814000,5505.25,5559.5,5503.25,5554.75
1706828400,5549.25,5554.5,5545.5,5553.75
1706842800,5553.75,5554,5549.5,5552.25
1706857200,5552.25,5555.5,5546.75,5550.75
1706871600,5550.75,5559.5,5521.25,5536.25
1706886000,5536.5,5578.75,5531.75,5575.25
1706900400,5575.5,5593.25,5567.5,5568.5
1707087600,5570.5,5576.25,5559.75,5563
1707102000,5563,5567.25,5560,5566.25
1707116400,5566.25,5569.5,5559.25,5567.75
1707130800,5567.75,5571,5558.75,5565.75
1707145200,5565.25,5566.5,5533,5562.5
1707159600,5562.5,5573,5551,5555.5
1707174000,5555.5,5561.25,5552.75,5559.5
1707188400,5559.75,5563.75,5559.25,5561
1707202800,5560.75,5567,5553.75,5557.5
1707217200,5557.5,5573.75,5550,5560.25
1707231600,5560.5,5566,5550.5,5565.75
1707246000,5565.75,5571.5,5551.25,5567.75
1707260400,5566.75,5579,5566.5,5575.25
1707274800,5575,5575.75,5566.25,5569.75
1707289200,5569.75,5572.25,5565.25,5567
1707303600,5567,5594.75,5566.25,5588.75
1707318000,5588.5,5614.5,5585,5610.75
1707332400,5611,5615.5,5606.25,5611
1707346800,5610.5,5611.5,5607,5608.5
1707361200,5608.5,5611.25,5607.75,5610.75
1707375600,5610.75,5611.75,5604.5,5605.75
1707390000,5606,5611.5,5599.5,5608
1707404400,5608,5611.5,5600.5,5609.25
1707418800,5609.25,5615.5,5603.5,5610.25
1707433200,5609.75,5612.75,5608.5,5610
1707447600,5610,5612.25,5609,5609.75
1707462000,5609.75,5619.5,5609.5,5618.25
1707476400,5618.5,5638.5,5612,5622.25
1707490800,5622.25,5636.75,5618.25,5634.5
1707505200,5634.5,5644,5633.5,5637.5
1707692400,5637.75,5640.25,5634.25,5638.25
1707706800,5638.5,5639.75,5636,5637
1707721200,5636.75,5641.25,5636.25,5640
1707735600,5640,5641.75,5635.25,5640.75
1707750000,5641,5662,5636.75,5647.5
1707764400,5647.5,5648.5,5627,5631.25
1707778800,5630.25,5632.5,5627,5630.25
1707793200,5630.5,5634.5,5627.75,5633.25
1707807600,5633.25,5635.5,5615,5617.75
1707822000,5617.75,5623.5,5561.25,5563.25
1707836400,5563.25,5583.75,5557.25,5561
1707850800,5561,5569.75,5532,5569.25
1707865200,5569.5,5572.5,5563.75,5565.75
1707879600,5565.75,5571,5564.75,5570.75
1707894000,5570.75,5590.25,5569.75,5587.25
1707908400,5587.5,5597.75,5581.5,5593.5
1707922800,5593.5,5604.75,5568.25,5590.5
1707937200,5590.5,5618,5576.5,5613.25
1707951600,5612.5,5614.75,5606.5,5612.25
1707966000,5612.25,5619,5611.5,5618.5
1707980400,5618.5,5625,5617.25,5619.5
1707994800,5619.5,5627.25,5611.75,5618
1708009200,5618.25,5638.75,5609.25,5635.5
1708023600,5635.75,5647.5,5631.75,5646.25
1708038000,5644.75,5646.25,5634.75,5641
1708052400,5641,5642.25,5638.5,5642
1708066800,5642,5654.5,5641,5652.75
1708081200,5652.5,5655,5614,5617.25
1708095600,5617.25,5645.75,5608.25,5645
1708110000,5645,5650,5608.5,5610
1708297200,5611.75,5625,5611.25,5618
1708311600,5618,5622,5616.5,5621.75
1708326000,5621.5,5622,5613.75,5619.5
1708340400,5619.25,5624.25,5616.5,5623
1708354800,5623.25,5623.75,5618.5,5620
1708383600,5620.5,5621.25,5596.75,5600
1708398000,5600.25,5605.75,5597.75,5603.5
1708412400,5603.5,5607.75,5593,5595.25
1708426800,5595.25,5604.75,5581.5,5587
1708441200,5586.75,5593,5564.5,5579
1708455600,5579,5589,5571,5585
1708470000,5585,5588.75,5576.25,5578.75
1708484400,5578.75,5584.75,5577.25,5584.75
1708498800,5584.75,5585,5571.5,5578
1708513200,5578,5579.75,5568,5572
1708527600,5572,5582.5,5563.25,5572.75
1708542000,5572.5,5616.25,5554.75,5614.5
1708556400,5611.5,5631.5,5610.75,5627.75
1708570800,5627.75,5636.25,5626,5636.25
1708585200,5636.25,5653,5633.75,5652.25
1708599600,5652.25,5672.25,5647.75,5667.75
1708614000,5668,5690.75,5663,5690.75
1708628400,5690.5,5703.25,5687,5688.5
1708642800,5688.75,5698,5687.75,5696
1708657200,5696,5699.75,5695.25,5697.25
1708671600,5696.75,5697.25,5687.5,5691.75
1708686000,5691.5,5718.5,5691,5714.75
1708700400,5714.5,5716.75,5688,5702.25
1708714800,5702.5,5704.75,5689.5,5690
1708902000,5690.5,5696.75,5682.75,5687.25
1708916400,5687,5689.25,5684,5686.25
1708930800,5686.5,5696.25,5685.25,5694.5
1708945200,5694.75,5703.5,5690.75,5698.25
1708959600,5698.5,5701.5,5676,5684.75
1708974000,5684.75,5690,5671.75,5672.75
1708988400,5673.75,5677,5668.5,5671
1709002800,5671.25,5674.75,5668.5,5671
1709017200,5671,5682.25,5670.75,5681.5
1709031600,5681.5,5685.5,5670.25,5676.5
1709046000,5676,5681,5662.5,5673
1709060400,5672.75,5690.75,5672.25,5685.75
1709074800,5686,5687,5681.25,5685.25
1709089200,5685.25,5686.5,5680,5681.75
1709103600,5681.75,5683.5,5658.5,5668
1709118000,5668.25,5674.25,5663.75,5667.75
1709132400,5667.75,5683.25,5666.5,5681.25
1709146800,5681.25,5681.75,5662.25,5665.25
1709161200,5666.5,5677.25,5665.5,5676.25
1709175600,5676.5,5680.75,5673.75,5674.25
1709190000,5674.25,5677.25,5655.5,5661.25
1709204400,5661.5,5701,5658.5,5697.5
1709218800,5697.5,5700,5665.5,5690.5
1709233200,5690.5,5709.75,5684,5696.25
1709247600,5696.5,5707.75,5689.5,5707.25
1709262000,5707,5709.5,5704.5,5709
1709276400,5709,5711.75,5684.75,5690.25
1709290800,5690.25,5707.25,5689.5,5702.75
1709305200,5702.75,5739,5698,5738.25
1709319600,5738.25,5745,5733.75,5734
1709506800,5737,5741.5,5734.25,5737.5
1709521200,5737.75,5737.75,5734.75,5736.25
1709535600,5736.5,5740.5,5733.75,5735.25
1709550000,5735,5737.25,5727.5,5736
1709564400,5736,5742.75,5731.5,5738.75
1709578800,5738.75,5753,5728.75,5730
1709593200,5730,5731.5,5723.25,5725
1709607600,5724.75,5727.75,5719.25,5721.5
1709622000,5721.75,5724.75,5713.25,5719
1709636400,5719,5722.75,5702.75,5706
1709650800,5706.5,5717,5676,5677.25
1709665200,5677,5687.25,5658.5,5686.75
1709679600,5686.5,5687.25,5679.25,5683.5
1709694000,5683.25,5687.75,5682.75,5686.25
1709708400,5686.25,5702.5,5684,5697.25
1709722800,5697.25,5717.75,5696,5708.75
1709737200,5708,5730,5693,5710.75
1709751600,5710.75,5713.5,5694,5708.75
1709766000,5710.25,5710.25,5687,5690.5
1709780400,5690.75,5700.75,5689.25,5694.25
1709794800,5694,5719,5682,5718.75
1709809200,5718.5,5743.5,5714.75,5741.25
1709823600,5741.25,5766,5736.75,5764
1709838000,5764.25,5765.75,5739,5753.25
1709852400,5754,5757.75,5751,5754
1709866800,5754.25,5762.75,5753,5759.25
1709881200,5759,5769.5,5756.75,5762
1709895600,5762.25,5784.25,5737.5,5783.75
1709910000,5783.75,5788.5,5717.25,5723
1709924400,5723,5750.75,5722,5727.5
1710097200,5727,5729.5,5713.5,5714.25
1710111600,5714.25,5728.75,5713.75,5719.5
1710126000,5719.75,5722,5711.75,5721.25
1710140400,5721,5723.5,5702.25,5719.25
1710154800,5719.5,5721,5690.25,5711
1710169200,5711,5724.5,5697.25,5721.75
1710183600,5721.5,5732.25,5710.5,5729.75
1710198000,5730,5735,5729,5732.25
1710212400,5732.5,5740.75,5732.25,5737.75
1710226800,5737.75,5741.5,5726.25,5731.5
1710241200,5731.5,5770.5,5708.5,5764.75
1710255600,5765.25,5775.75,5740.25,5773.25
1710270000,5773.25,5779.5,5769.75,5774.75
1710284400,5774.75,5778,5769,5769.5
1710298800,5769.5,5777.5,5767.75,5775.25
1710313200,5775.25,5780.25,5769.75,5777.25
1710327600,5777.5,5780,5761.5,5766.75
1710342000,5766.75,5778.75,5763.25,5770.75
1710356400,5770.75,5772.75,5750.25,5768.5
1710370800,5768.75,5772.75,5767.5,5769.75
1710385200,5769.75,5775.75,5768.75,5775.5
1710399600,5775.5,5784,5772.25,5782
1710414000,5782,5786.25,5735.75,5748.75
1710428400,5749,5757,5729.5,5741.5
1710442800,5741.5,5754.75,5720.75,5748.5
1710457200,5748.5,5752.25,5742.75,5746.75
1710471600,5746.75,5750,5742.75,5744.5
1710486000,5744.5,5763.25,5743.25,5761
1710500400,5760.75,5763,5705.5,5728.25
1710514800,5728.5,5729.5,5700.5,5719.5
1710529200,5719.5,5723.25,5710,5716.25
1710702000,5718.5,5724.25,5715.5,5718
1710716400,5718.25,5726,5714.5,5725.25
1710730800,5725.25,5732,5724.75,5730
1710745200,5730,5737,5724.75,5735.25
1710759600,5735,5773,5733.75,5769.5
1710774000,5769.5,5770.25,5749.5,5755.25
1710788400,5755.5,5759.25,5739.5,5741
1710802800,5741.25,5743.5,5735,5740.75
1710817200,5741,5746.25,5736,5741.75
1710831600,5741.5,5752,5733,5735.75
1710846000,5735.5,5742.75,5718.75,5738.75
