time,open,high,low,close,Volume
1786425300,7788.75,7789,7784.75,7785,1255
1786426200,7784.75,7786.5,7783,7785.25,1420
1786427100,7785.25,7785.75,7780.5,7781,2191
1786428000,7780.75,7784.5,7780,7783.5,1203
1786428900,7783.5,7784,7774.75,7775.25,2887
1786429800,7775.25,7778.75,7770.5,7776.75,4429
1786430700,7777.25,7777.75,7772.75,7774.75,1840
1786431600,7775,7777.25,7771.75,7774,2534
1786432500,7774,7775.25,7770.5,7773,1971
1786433400,7773.25,7777.5,7773,7776,1940
1786434300,7775.75,7776.75,7773.5,7776,1151
1786435200,7776.25,7780.5,7771,7771.25,3640
1786436100,7771.25,7774.5,7770,7772.75,2548
1786437000,7772.75,7776.25,7771,7776,1406
1786437900,7776,7777.25,7774.25,7775,1453
1786438800,7775,7776.25,7771.25,7774.25,1918
1786439700,7774.25,7778.25,7773.75,7776.75,1784
1786440600,7776.5,7780.5,7776.5,7778.25,2034
1786441500,7778.25,7779.75,7777.25,7778,818
1786442400,7778,7778.5,7775.75,7776,1411
1786443300,7776,7787.75,7775.25,7785.75,5868
1786444200,7785.75,7786,7782.25,7785,2132
1786445100,7784.75,7786.25,7784,7785,1356
1786446000,7785,7796,7784.75,7793.5,11884
1786446900,7793.5,7794.25,7787,7788.5,3005
1786447800,7788.25,7789,7786,7788,2568
1786448700,7788.25,7790.75,7787,7789.25,2093
1786449600,7789.25,7792.75,7788,7792.75,2912
1786450500,7792.75,7795,7785.25,7788.25,10558
1786451400,7788,7791.25,7786.5,7789.75,2913
1786452300,7789.75,7790,7786.75,7787.5,2193
1786453200,7787.75,7791.75,7786.75,7787.75,4454
1786454100,7787.75,7793.75,7786.25,7791.5,8289
1786455000,7791.5,7792.5,7774.75,7778.75,56712
1786455900,7779,7782.5,7771.75,7782.25,48485
1786456800,7782.5,7787,7780.75,7783.75,36130
1786457700,7783.75,7785.5,7778.75,7784.75,33642
1786458600,7784.75,7785.5,7777.25,7779.5,27926
1786459500,7779.5,7786.25,7779.25,7782,31520
1786460400,7782,7784,7771,7772.5,34612
1786461300,7772,7774,7767.5,7769.5,32765
1786462200,7769.75,7771.25,7762.5,7767.25,44236
1786463100,7767.25,7768,7763,7765.5,20644
1786464000,7765.5,7769.5,7764.75,7765.25,23013
1786464900,7765.25,7770,7759,7763.25,30116
1786465800,7763.5,7765.25,7760,7761.25,17904
1786466700,7761.25,7761.5,7755.5,7756.75,19929
1786467600,7756.75,7758,7748.25,7748.5,20822
